keyword,rank,適不適合,原因,domain_page,url,title
講座,47,0,,https://tw.news.yahoo.com ,https://tw.news.yahoo.com/%E4%B8%AD%E8%8F%AF%E8%97%9D%E6%A0%A1%E8%88%89%E8%BE%A6%E9%9F%B3%E6%A8%82%E7%94%A2%E6%A5%AD%E8%AC%9B%E5%BA%A7-120103147.html,中華藝校舉辦音樂產業講座 - Yahoo奇摩新聞
講座,48,0,有活動來源,https://eec.nuk.edu.tw ,https://eec.nuk.edu.tw/index.php?option=module&lang=cht&task=showlist&id=131,高大卓越講座-國立高雄大學推廣教育中心
講座,49,0,,https://web-ch.scu.edu.tw ,https://web-ch.scu.edu.tw/law/teacher_resume/5369,東吳大學法學院暨法律學系- 講座及客座教授
講座,50,0.5,部分活動不太符合,https://www.leezen.com.tw ,https://www.leezen.com.tw/article_list.php?t=3&st=3,活動講座| 特別企劃| 天天里仁每一天更安心的選擇
講座,51,0,,https://tw.canon ,https://tw.canon/zh_tw/consumer/web/eos-r-event,EOS R 專業攝影巡迴講座- 佳能台灣 - Canon
講座,52,1,,https://www.ntl.edu.tw ,https://www.ntl.edu.tw/np.asp?ctNode=1673&CtUnit=110&BaseDSD=59&mp=1,講座 - 國立臺灣圖書館
講座,53,1,,https://coach.taiwanjobs.gov.tw ,https://coach.taiwanjobs.gov.tw/wdaecPublic/ApplyGC/,團體諮詢講座場次列表 - 台灣就業通-Youth職涯
講座,54,0,,https://www.youtube.com ,https://www.youtube.com/watch?v=BOwMjvc3aRQ,1/8葉子老師猿猴式超慢跑還您健康不是夢 - YouTube
講座,55,0,,https://osa.web.shu.edu.tw ,https://osa.web.shu.edu.tw/%E7%94%9F%E6%B6%AF%E7%B5%84%E9%A6%96%E9%A0%81/%E8%AC%9B%E5%BA%A7%E6%B4%BB%E5%8B%95%E4%B8%80%E8%A6%BD%E8%A1%A8/,講座活動一覽表 - 世新大學學務處
講座,56,0,但這個網站有活動來源,https://family.tycg.gov.tw ,"https://family.tycg.gov.tw/home.jsp?id=20&parentpath=0,7&mcustomize=multimessage_view.jsp&dataserno=202208310076&aplistdn=ou=hotnews,ou=chinese,ou=ap_root,o=tycg,c=tw&toolsflag=Y&language=chinese",【線上課程】111年度用愛擁抱人生系列講座
講座,57,1,,https://ihuodong.ntue.edu.tw ,https://ihuodong.ntue.edu.tw/category/8,講座 - 國立台北教育大學
講座,58,0,但這個網站有活動來源,https://kadokawa-ie.com.tw ,https://kadokawa-ie.com.tw/event/special_entry/,體驗&講座｜預約- 角川国際動漫教育
講座,59,0,但這個網站有活動來源,https://actio.ncl.edu.tw ,https://actio.ncl.edu.tw/111_winter,111年冬季閱讀講座：西方女作家的多重宇宙
講座,60,0,,https://www.hanru.org.tw ,https://www.hanru.org.tw/blank-3,經典講座 - 財團法人漢儒文教基金會
講座,61,1,,https://oaa.mdu.edu.tw ,https://oaa.mdu.edu.tw/zh_tw/ge/gednews,超湛講座(明道講座) - 明道大學教務處
講座,62,1,,https://www.kmseh.gov.tw ,https://www.kmseh.gov.tw/07_class/lectures.php,講座、親子活動網路報名 - 高雄市立社會教育館
講座,63,0,not sutiable,http://www.atmorg.com ,http://www.atmorg.com/front/bin/ptlist.phtml?Category=423909,講座報名系統 - 中華民國觀光領隊協會
講座,64,1,,https://osa.tmu.edu.tw ,https://osa.tmu.edu.tw/redirect.php?ID=Information_Technology07,臺北醫學大學學務處- 講座活動
講座,65,0,not sutiable,https://www.tabf.org.tw ,https://www.tabf.org.tw/CourseLecture.aspx,菁英講座 - 台灣金融研訓院
講座,66,1,train/valid have,https://www.nlpi.edu.tw ,https://www.nlpi.edu.tw/ActivityInfoListC001200.aspx?CategoryID=9ed304d6-f5bd-493d-aa88-98e6f2b51ab8&appname=ActivityInfoListC001201,閱讀講座 - 國立公共資訊圖書館
講座,67,0,not sutiable,https://www.hbrtaiwan.com ,https://www.hbrtaiwan.com/mentor,導師講座| 哈佛商業評論・與世界一流管理接軌
講座,68,1,,https://anhe.ddm.org.tw ,https://anhe.ddm.org.tw/xmnews?xsmsid=0K321577151099319348,課程講座 - 法鼓山安和分院
講座,69,0,預錄好的課程,https://hcc-learning.com.tw ,https://hcc-learning.com.tw/%E5%B8%AB%E8%B3%87%E7%B8%BD%E8%A6%BD/%E7%94%9F%E6%B4%BB%E8%AC%9B%E5%BA%A7%E5%B8%AB%E8%B3%87%E7%B8%BD%E8%A6%BD/,八方文化－生活講座師資總覽
講座,70,0,,https://www.nksh.tyc.edu.tw ,https://www.nksh.tyc.edu.tw/ischool/widget/main_menu/show.php?id=12346&map=0,講座PPT
講座,71,1,,https://www.ckpublic.com.tw ,https://www.ckpublic.com.tw/tpck/ckopsprecord,我的講座資訊 - 志光公職補習班
講座,72,1,,https://www.sfi.org.tw ,https://www.sfi.org.tw/education/edu1,公益講座:: 證券暨期貨市場發展基金會
講座,73,0,,https://c060.pu.edu.tw ,https://c060.pu.edu.tw/p/412-1110-3150.php?Lang=zh-tw,生涯規劃與職場倫理講座- 靜宜大學資訊工程學系
講座,74,0,但這個網站有活動來源,https://dweb.cjcu.edu.tw/wangspeech,https://dweb.cjcu.edu.tw/wangspeech,長榮大學王子濱先生管理講座
講座,75,0,,https://www.icon99.com.tw ,https://www.icon99.com.tw/gender_equality/lectures,校園講座| 愛康涼感衛生棉ICON
講座,76,0,,https://www.myccf.org.tw ,https://www.myccf.org.tw/%E5%AD%B8%E7%AB%A5%E5%81%A5%E5%BA%B7%E8%AC%9B%E5%BA%A7,小樂活健康講座預約 - 癌症關懷基金會
講座,77,0,not sutiable,https://ged.asia.edu.tw ,https://ged.asia.edu.tw/zh_tw/GeneralLectures,通識講座 - 通識教育中心- 亞洲大學
講座,78,0,,https://www.somaticintegration.org ,https://www.somaticintegration.org/2022%E5%85%AC%E7%9B%8A%E8%AC%9B%E5%BA%A7,2022 公益講座 - 台灣身體經驗整合教育協會
講座,79,1,not sutiable,https://www.cathaysite.com.tw ,https://www.cathaysite.com.tw/proj/2021/lecture/index.aspx,ETF達人Talk-國泰投信免費講座
講座,80,0,,http://www.art.ntou.edu.tw ,http://www.art.ntou.edu.tw/masters/index.html,卓越大師講座
講座,81,0,但這個網站有活動來源,https://www.aurora.com.tw ,https://www.aurora.com.tw/cloud/events/0m199512917769263238,HR Future Day 線上系列講座 - 震旦集團
講座,82,1,,https://www.sundaytour.com.tw ,https://www.sundaytour.com.tw/zh-tw/player/lecture.php,晴天講座 - 晴天旅遊-世界奇景及克羅埃西亞行程的專家
講座,83,-1,error url,https://jsmarket.jihsun.com.tw ,https://jsmarket.jihsun.com.tw/Course/,課程詳情 - 日盛證券
講座,84,0,not sutiable,https://www.tpex.org.tw ,https://www.tpex.org.tw/event/web/trade_202201/,111年度櫃買市場投資人講座
講座,85,0,not sutiable,https://bruce.ypu.edu.tw ,https://bruce.ypu.edu.tw/p/403-1051-660-1.php?Lang=zh-tw,生命健康素養(講座、讀書會) - 元培通識教育中心
講座,86,0,但這個網站有活動來源,https://tgeea.org.tw ,https://tgeea.org.tw/speaker-invitation/,性平講座課程申請 - 台灣性別平等教育協會
講座,87,0,,https://ora.nsysu.edu.tw ,https://ora.nsysu.edu.tw/p/412-1045-17006.php?Lang=zh-tw,本校榮譽講座 - 研究發展處- 國立中山大學
講座,88,1,not sutiable,https://www.tzuchi.org.tw ,https://www.tzuchi.org.tw/%E5%8D%B0%E8%AD%89%E4%BD%9B%E5%AD%B8%E8%AC%9B%E5%BA%A7/,印證佛學講座 - 慈濟
講座,89,0,但這個網站有活動來源,https://www.sow.org.tw ,https://www.sow.org.tw/civicrm/event/info?id=6347&reset=1,荒野台北。週四見講座
講座,90,1,not sutiable,https://uel.yuntech.edu.tw ,https://uel.yuntech.edu.tw/student5.html,科技新知講座-學生專區 - 國立雲林科技大學電子工程系
講座,91,1,,https://www.tnpl.tn.edu.tw ,https://www.tnpl.tn.edu.tw/u5034580481381207683/n1,臺南市立圖書館_講座
講座,92,1,預錄好的講座not sutiable,https://www.readerplace.com.tw ,https://www.readerplace.com.tw/book/list.php?type=40,講座 - 讀家數位文化
講座,93,1,train/valid have,https://web.intake.education ,https://web.intake.education/tw/events/event-list.php?se_search=%E8%AC%9B%E5%BA%A7,Intake 講座報名系統| 活動列表
講座,94,1,,https://www.mit-tpe.org ,https://www.mit-tpe.org/information.php?p_id=78,公益講座 - MIT台北經營管理研究院
講座,95,1,,https://www.brain.com.tw ,https://www.brain.com.tw/news/services?category=lecture,動腦講座- 動腦Brain.com.tw｜行銷．廣告．傳播．創意數位平台
講座,96,1,,https://www.appedu.com.tw ,https://www.appedu.com.tw/feature/lecture,名人講座｜赫綵設計學院Appedu Design Institute
講座,97,0,not sutiable,https://tis.nacs.gov.tw ,https://tis.nacs.gov.tw/Teacher/TeacherAnnounce.aspx,國家文官學院- 訓練資訊服務網> 講座專區
講座,98,1,,https://www.his.ntnu.edu.tw ,https://www.his.ntnu.edu.tw/index.php/discourse/,研究生講座 - 歷史學系- 國立臺灣師範大學
講座,99,1,not sutiable,https://www.ntub.edu.tw ,https://www.ntub.edu.tw/p/422-1000-1030.php?Lang=zh-tw,榮譽講座
講座,100,0,,https://www.104.com.tw ,https://www.104.com.tw/jobs/search?keyword=%E8%AC%9B%E5%BA%A7%E6%B4%BB%E5%8B%95%E8%A6%8F%E5%8A%83%E8%88%87%E5%9F%B7%E8%A1%8C,「講座活動規劃與執行」找工作職缺－2023年1月 - 104人力銀行
講座,101,1,not sutiable,https://www.cek.com.tw ,https://www.cek.com.tw/event/lectures/,超級函授- 2022年名師講堂-考前重點.時事.修法講座
講座,102,1,not sutiable,https://www.ner.gov.tw ,https://www.ner.gov.tw/search?q=%E6%98%9F%E6%9C%9F%E8%AC%9B%E5%BA%A7,星期講座- 搜尋 - 國立教育廣播電臺
講座,103,1,,https://www.darencademy.com ,https://www.darencademy.com/course/category/id/2,講座- 課程一覽 - 大人學
講座,104,1,train/valid have,https://www.songshanculturalpark.org ,https://www.songshanculturalpark.org/lecture,講座課程 - 松山文創園區
講座,105,1,,https://www.uuu.com.tw ,https://www.uuu.com.tw/Seminar,說明會技術講座 - 恆逸教育訓練中心
講座,106,1,,https://tlrc.mcu.edu.tw ,https://tlrc.mcu.edu.tw/zh-hant/content/%E5%AD%B8%E7%94%9F%E6%B4%BB%E5%8B%95%E5%88%97%E8%A1%A8,學生活動列表 - 教學暨學習資源中心|
講座,107,1,,https://futures.masterlink.com.tw ,https://futures.masterlink.com.tw/activity/,課程/講座報名 - 元富期貨
講座,108,0,但這個網站有活動來源,https://www2.deloitte.com ,https://www2.deloitte.com/tw/tc/pages/tax/topics/tax-professional-training.html,【專區】講座與企業內訓| 勤業眾信 - Deloitte
講座,109,1,,https://www.nssh.ntpc.edu.tw ,https://www.nssh.ntpc.edu.tw/p/403-1000-18-1.php,首頁-專題講座- 南山中學
講座,110,1,,https://huichung.fgs.org.tw ,https://huichung.fgs.org.tw/tag/%E8%AC%9B%E5%BA%A7/,講座| 佛光山惠中寺
講座,111,0,但這個網站有活動來源,https://devel.kmu.edu.tw ,https://devel.kmu.edu.tw/index.php/zh-TW/%E8%A1%8C%E6%94%BF%E8%A6%8F%E5%8A%83%E7%B5%84/%E8%AC%9B%E5%BA%A7%E6%95%99%E6%8E%88,講座教授 - 高雄醫學大學研究發展處
講座,112,0,train/valid have,https://recreation.forest.gov.tw ,https://recreation.forest.gov.tw/Education/Course?id=LD-SE1110,【森林共學堂】從林開始主題講座(散客到林場) - 台灣山林悠遊網
講座,113,1,,https://w3.tnua.edu.tw ,https://w3.tnua.edu.tw/tag/%E8%AC%9B%E5%BA%A7/,講座彙整 - 國立臺北藝術大學
講座,114,1,,https://www.seth.org.tw ,https://www.seth.org.tw/course,課程、講座、工作坊 - 財團法人新時代賽斯教育基金會
講座,115,1,,https://www.pcsr.com.tw ,https://www.pcsr.com.tw/tppc/sropsp,開課及關懷講座活動總覽 - 保成學儒公職補習班
講座,116,1,,https://www.wealth.com.tw ,https://www.wealth.com.tw/activities,講座｜課程 - 財訊
講座,117,0,not sutiable,https://www.parenting.com.tw ,https://www.parenting.com.tw/search/?keyword=%E8%AC%9B%E5%BA%A7,講座相關文章 - 親子天下
講座,118,1,,https://hdillhandbook.com ,https://hdillhandbook.com/charity-event/,人類圖公益講座| 人類圖畫館Human Design Illustrated Handbook
講座,119,1,not sutiable,https://www.gfc.org.tw ,https://www.gfc.org.tw/project/elevator,世新大學-崇友人文講座 - 崇友文教基金會
講座,120,1,,http://www.top-1-land.org.tw ,http://www.top-1-land.org.tw/study/course,學術講座 - 桃園市第一地政士公會
講座,121,1,,https://taiwanplant.org.tw ,https://taiwanplant.org.tw/category/%E6%B4%BB%E5%8B%95/%E7%94%9F%E6%85%8B%E8%AC%9B%E5%BA%A7/,生態講座 - 台灣原生植物保育協會
講座,122,1,,https://www.canceraway.org.tw ,https://www.canceraway.org.tw/classlist.php?keyid=126,跨院際巡迴講座 - 台灣癌症基金會
講座,123,0,not sutiable,https://egec.fy.edu.tw ,https://egec.fy.edu.tw/p/412-1086-8828.php?Lang=zh-tw,博雅涵養系列講座 - 輔英科技大學-共同教育中心
講座,124,0,但這個網站有活動來源,https://shop.campus.org.tw ,https://shop.campus.org.tw/annual/2022/,2022校園年度講座- 楊腓力Live連線【專題研討會】恩典大未來
講座,125,0,但這個網站有活動來源,https://www.edu.tw ,https://www.edu.tw/News_Content.aspx?n=9E7AC85F1954DDA8&s=0DFFA77242FAAF9F,教育部舉辦第23屆國家講座主持人
講座,126,1,,https://www.twtcpa.org.tw ,https://www.twtcpa.org.tw/lecture/public,心理健康講座報名 - 臺北市諮商心理師公會
講座,127,1,,https://health.ntuh.gov.tw/health/hrc_v3/index.aspx,https://health.ntuh.gov.tw/health/hrc_v3/nForm31.aspx,健康講座 - 台大醫院
講座,128,1,,http://www.artfocus.com.tw ,"http://www.artfocus.com.tw/?%E8%97%9D%E6%96%87%E8%AC%9B%E5%BA%A7,12",藝文講座- 新月藝術鑑賞
講座,129,0,,https://www.stmusic.com.tw ,https://www.stmusic.com.tw/products/%E4%BA%8C%E8%83%A1%E5%BB%A3%E6%92%AD%E6%95%99%E5%AD%B8%E8%AC%9B%E5%BA%A7,二胡廣播教學講座 - 先進國樂
講座,130,0,not sutiable,https://edm.managertoday.com.tw ,https://edm.managertoday.com.tw/leadership/,毛治國講座｜領導者的決策思維｜經理人月刊
講座,131,1,,https://rophecca.com ,https://rophecca.com/bravo-medical/lessonList.asp,民眾講座
講座,132,0,,https://www.cth.org.tw ,https://www.cth.org.tw/?aid=59&pid=140,健康講座| 天主教耕莘醫療財團法人耕莘醫院
講座,133,0,not sutiable,https://www.tdistar.com ,https://www.tdistar.com/home/Lecturer,大師講座 - TDI夢幻學院
講座,134,0,但這個網站有活動來源,https://cjlead.com.tw ,https://cjlead.com.tw/shop/sp_tp/,卓越人生系列講座-台北場 - 競爭Lead教育中心
講座,135,0,not sutiable,https://web.ksu.edu.tw ,https://web.ksu.edu.tw/DTCE000/page/44467,工程技術講座課程演講者資訊 - 崑山科技大學
講座,136,0,,https://omykamp.org ,https://omykamp.org/%E6%B4%BB%E5%8B%95%E5%BF%AB%E8%A8%8A/2843/,免費講座平台、線上課程Top7彙整- omyKamp｜學習專欄
講座,137,1,,https://laborlearn.taichung.gov.tw ,https://laborlearn.taichung.gov.tw/act.php,講座報名 - 台中市勞工大學- 臺中市政府
講座,138,0,,https://www.nfu.edu.tw ,https://www.nfu.edu.tw/zh/approved-news-nfu/approved-news-adm/9599-111-1%E9%80%9A%E8%AD%98%E6%95%99%E8%82%B2%E8%AC%9B%E5%BA%A7%E4%BF%AE%E8%AA%B2%E8%AA%AA%E6%98%8E,111-1通識教育講座修課說明 - 國立虎尾科技大學
講座,139,1,,https://www.pearcafe.com.tw ,https://www.pearcafe.com.tw/blog/,祝福學堂講座 - 梨子咖啡館
講座,140,1,,https://www.yourart.asia ,https://www.yourart.asia/news/index/6,講座 - YOURART藝游網
講座,141,0,,https://tyenews.com ,https://tyenews.com/2022/10/311378/,桃園閱讀節11/5起熱情登場重磅師資降臨名家沙龍講座
講座,142,1,,https://www.tcb.tw ,https://www.tcb.tw/zh/tag/13/activity,講座- 臺灣漫畫基地
講座,143,0,not sutiable,https://hahow.in ,https://hahow.in/live-events/634e55dea1c1850007829c4f,【線下講座】語言就是力量！讓自己的人生有更多選擇 - Hahow
講座,144,0,但這個網站有活動來源,https://hiking.biji.co ,https://hiking.biji.co/index.php?q=news&act=info&id=18014,【講座紀錄】登山安全系列講座  新手的入山課 - 健行筆記
講座,145,0,news,https://udn.com ,https://udn.com/news/story/6904/6888530,新北藝文活動多府中15推電影講座、空軍一村開特展 - 聯合報
講座,146,0,,https://www.math-thinking.org.tw ,https://www.math-thinking.org.tw/2022%E6%95%B8%E5%AD%B8%E6%83%B3%E6%83%B3%E5%9C%8B%E6%A1%83%E5%9C%92%E8%AC%9B%E5%BA%A7,講座：2022數學想想國桃園講座| math-thinking
講座,147,0,但這個網站有活動來源,https://twdesign.tw ,https://twdesign.tw/event-view/174,2022 高雄電影節  影劇國際講座
講座,148,1,,https://bonart.com.tw ,https://bonart.com.tw/category/bon%E9%9F%B3%E6%A8%82/%E9%9F%B3%E6%A8%82%E8%AC%9B%E5%BA%A7/,音樂講座彙整- 蹦藝術| BONART
講座,149,0,,https://p.ecpay.com.tw ,https://p.ecpay.com.tw/515F01C,https://p.ecpay.com.tw/515F01C
講座,150,0,,https://medium.com ,https://medium.com/alpha-camp-%E5%8F%B0%E7%81%A3/%E8%AC%9B%E5%BA%A7%E5%BF%83%E5%BE%97-%E7%94%A8%E5%AD%B8%E7%BF%92%E5%8D%81%E5%80%8D%E9%80%9F%E9%80%B2%E5%8C%96%E4%BA%BA%E7%94%9F-bffa585438e5,講座心得｜用學習十倍速進化人生 - Medium
講座,151,1,,http://www.giant-group.com.tw ,http://www.giant-group.com.tw/aboutus3-62.html,線上講座 - 巨群國際專利商標法律事務所
講座,152,0,,https://www.dcard.tw ,https://www.dcard.tw/topics/%E8%AC%9B%E5%BA%A7,講座
講座,153,0,但這個網站有活動來源,https://www.chgsh.chc.edu.tw ,https://www.chgsh.chc.edu.tw/2022/09/11/%E5%8F%B0%E5%A4%A7%E3%80%8C%E6%8E%A2%E7%B4%A2%E5%9F%BA%E7%A4%8E%E7%A7%91%E5%AD%B8%E7%B3%BB%E5%88%97%E8%AC%9B%E5%BA%A7%E7%AC%AC28%E6%9C%9F%E2%94%80%E6%B0%B8%E7%BA%8C%E7%99%BC%E5%B1%95%E7%9A%84%E8%B7%AF/,台大「探索基礎科學系列講座第28期  永續發展的路口」
講座,154,0,,https://www.tbmc.com.tw ,https://www.tbmc.com.tw/event/tbmc_webinar/,文．法．商線上學術講座 - 漢珍數位圖書
講座,155,1,,https://www.biotech-edu.com ,https://www.biotech-edu.com/category/biomedical-seminar/,最新生醫講座 - 台灣光鹽生物科技學苑
講座,156,0,但這個網站有活動來源,https://www.fichet.org.tw ,https://www.fichet.org.tw/news/32/1027,「2022大學校院國際事務人員知能研習講座」開放線上報名
講座,157,0,但這個網站有活動來源,http://www.capstaipei.org.tw ,http://www.capstaipei.org.tw/2022/09/15/%E3%80%90%E4%BB%A3%E5%85%AC%E5%91%8A%E3%80%91tsef%E8%AC%9B%E5%BA%A7-daron-acemoglu-%E6%95%99%E6%8E%88%E6%BC%94%E8%AC%9B%E8%A8%8A%E6%81%AF/,【代公告】TSEF講座Daron Acemoglu 教授演講訊息
講座,158,0,但這個網站有活動來源,https://www.doterra.com ,https://www.doterra.com/TW/zh_TW/2022-global-convention,2022 全球年會巡迴講座| doTERRA 美商多特瑞精油
講座,159,1,,https://womany.net ,https://womany.net/events,活動講座｜女人迷Womany
